-32.50,29.50
-32.50,30.50
-31.50,29.50
-31.50,30.50
-31.50,31.50
-30.50,29.50
-30.50,30.50
-30.50,31.50
-29.50,24.50
-29.50,27.50
-29.50,28.50
-29.50,29.50
-29.50,30.50
-29.50,31.50
-28.50,23.50
-28.50,24.50
-28.50,29.50
-28.50,30.50
-28.50,31.50
-27.50,21.50
-27.50,22.50
-27.50,23.50
-27.50,24.50
-27.50,25.50
-27.50,26.50
-27.50,27.50
-27.50,28.50
-27.50,29.50
-27.50,30.50
-27.50,31.50
-26.50,20.50
-26.50,21.50
-26.50,22.50
-26.50,23.50
-26.50,24.50
-26.50,25.50
-26.50,26.50
-26.50,27.50
-26.50,28.50
-26.50,29.50
-26.50,30.50
-26.50,31.50
-25.50,21.50
-25.50,22.50
-25.50,23.50
-25.50,24.50
-25.50,25.50
-25.50,26.50
-25.50,27.50
-25.50,28.50
-25.50,29.50
-25.50,30.50
-25.50,31.50
-24.50,20.50
-24.50,21.50
-24.50,22.50
-24.50,23.50
-24.50,24.50
-24.50,25.50
-24.50,26.50
-24.50,27.50
-24.50,28.50
-24.50,29.50
-24.50,30.50
-23.50,20.50
-23.50,21.50
-23.50,22.50
-23.50,23.50
-23.50,24.50
-23.50,25.50
-23.50,26.50
-23.50,27.50
-23.50,28.50
-23.50,29.50
-22.50,20.50
-22.50,21.50
-22.50,22.50
-22.50,23.50
-22.50,24.50
-22.50,25.50
-22.50,26.50
-22.50,27.50
-21.50,20.50
-21.50,21.50
-21.50,22.50
-21.50,23.50
-21.50,24.50
-21.50,25.50
-21.50,26.50
-21.50,27.50
-20.50,20.50
-20.50,21.50
-20.50,22.50
-20.50,23.50
-20.50,24.50
-20.50,25.50
-20.50,26.50
-20.50,27.50
-19.50,17.50
-19.50,18.50
-19.50,19.50
-19.50,20.50
-19.50,24.50
-19.50,25.50
-19.50,26.50
-19.50,27.50
-18.50,16.50
-18.50,17.50
-18.50,19.50
-18.50,20.50
-18.50,25.50
-18.50,26.50
-18.50,27.50
-17.50,16.50
-17.50,17.50
-17.50,18.50
-17.50,19.50
-17.50,20.50
-17.50,21.50
-17.50,22.50
-17.50,23.50
-17.50,24.50
-17.50,25.50
-17.50,26.50
-17.50,27.50
-16.50,15.50
-16.50,16.50
-16.50,17.50
-16.50,18.50
-16.50,19.50
-16.50,20.50
-16.50,21.50
-16.50,22.50
-16.50,23.50
-16.50,24.50
-16.50,25.50
-16.50,26.50
-16.50,27.50
-15.50,15.50
-15.50,16.50
-15.50,17.50
-15.50,18.50
-15.50,19.50
-15.50,20.50
-15.50,21.50
-15.50,22.50
-15.50,25.50
-15.50,26.50
-14.50,15.50
-14.50,16.50
-14.50,17.50
-14.50,18.50
-14.50,19.50
-14.50,20.50
-14.50,21.50
-14.50,22.50
-14.50,23.50
-14.50,24.50
-14.50,25.50
-13.50,14.50
-13.50,15.50
-13.50,19.50
-13.50,20.50
-13.50,21.50
-13.50,22.50
-12.50,12.50
-12.50,13.50
-12.50,14.50
-12.50,15.50
-12.50,20.50
-12.50,21.50
-12.50,22.50
-11.50,9.50
-11.50,10.50
-11.50,11.50
-11.50,12.50
-11.50,13.50
-11.50,14.50
-11.50,18.50
-11.50,19.50
-11.50,20.50
-11.50,21.50
-11.50,22.50
-10.50,6.50
-10.50,7.50
-10.50,8.50
-10.50,9.50
-10.50,10.50
-10.50,11.50
-10.50,12.50
-10.50,13.50
-10.50,14.50
-10.50,15.50
-10.50,16.50
-10.50,17.50
-10.50,18.50
-10.50,19.50
-10.50,20.50
-10.50,21.50
-10.50,22.50
-9.50,-0.50
-9.50,0.50
-9.50,1.50
-9.50,2.50
-9.50,3.50
-9.50,4.50
-9.50,5.50
-9.50,6.50
-9.50,7.50
-9.50,8.50
-9.50,9.50
-9.50,10.50
-9.50,11.50
-9.50,12.50
-9.50,13.50
-9.50,14.50
-9.50,15.50
-9.50,16.50
-9.50,17.50
-9.50,18.50
-9.50,19.50
-9.50,20.50
-9.50,21.50
-9.50,22.50
-8.50,-12.50
-8.50,-11.50
-8.50,-10.50
-8.50,-9.50
-8.50,-8.50
-8.50,-7.50
-8.50,-6.50
-8.50,-5.50
-8.50,-4.50
-8.50,-3.50
-8.50,-2.50
-8.50,-1.50
-8.50,-0.50
-8.50,0.50
-8.50,1.50
-8.50,2.50
-8.50,3.50
-8.50,4.50
-8.50,10.50
-8.50,11.50
-8.50,12.50
-8.50,13.50
-8.50,14.50
-8.50,15.50
-8.50,16.50
-8.50,17.50
-8.50,18.50
-8.50,19.50
-8.50,20.50
-8.50,21.50
-7.50,-12.50
-7.50,-11.50
-7.50,-10.50
-7.50,-9.50
-7.50,-8.50
-7.50,-7.50
-7.50,-6.50
-7.50,-5.50
-7.50,-4.50
-7.50,-3.50
-7.50,-2.50
-7.50,-1.50
-7.50,-0.50
-7.50,0.50
-7.50,10.50
-7.50,11.50
-7.50,12.50
-7.50,13.50
-7.50,14.50
-7.50,15.50
-7.50,16.50
-7.50,17.50
-7.50,18.50
-7.50,19.50
-6.50,-12.50
-6.50,-11.50
-6.50,-10.50
-6.50,-9.50
-6.50,-8.50
-6.50,-7.50
-6.50,-6.50
-6.50,-5.50
-6.50,-4.50
-6.50,-3.50
-6.50,10.50
-6.50,11.50
-5.50,-12.50
-5.50,-11.50
-5.50,-10.50
-5.50,-9.50
-5.50,-8.50
-5.50,-7.50
-5.50,-6.50
-5.50,-5.50
-5.50,11.50
-5.50,12.50
-4.50,-9.50
-4.50,-8.50
-4.50,-7.50
-4.50,-6.50
-4.50,-5.50
-4.50,11.50
-4.50,12.50
-4.50,13.50
-4.50,14.50
-4.50,15.50
-3.50,-11.50
-3.50,-10.50
-3.50,-7.50
-3.50,-6.50
-3.50,-5.50
-3.50,10.50
-3.50,11.50
-3.50,13.50
-3.50,14.50
-3.50,15.50
-3.50,16.50
-2.50,-11.50
-2.50,-10.50
-2.50,-9.50
-2.50,-8.50
-2.50,-7.50
-2.50,-6.50
-2.50,-5.50
-2.50,10.50
-2.50,15.50
-2.50,16.50
-2.50,17.50
-1.50,-10.50
-1.50,-9.50
-1.50,-8.50
-1.50,-7.50
-1.50,-6.50
-1.50,-5.50
-1.50,-4.50
-1.50,5.50
-1.50,6.50
-1.50,7.50
-1.50,8.50
-1.50,9.50
-1.50,10.50
-1.50,11.50
-1.50,12.50
-1.50,13.50
-1.50,14.50
-1.50,15.50
-1.50,16.50
-1.50,17.50
-0.50,-10.50
