-13.50,0.50
-13.50,1.50
-13.50,2.50
-12.50,0.50
-12.50,1.50
-12.50,2.50
-11.50,0.50
-11.50,1.50
-11.50,2.50
-10.50,-3.50
-10.50,-0.50
-10.50,0.50
-10.50,2.50
-9.50,-3.50
-9.50,-2.50
-9.50,-1.50
-9.50,-0.50
-9.50,1.50
-9.50,2.50
-8.50,-3.50
-8.50,-2.50
-8.50,-1.50
-8.50,0.50
-8.50,1.50
-7.50,-3.50
-7.50,-1.50
-7.50,-0.50
-7.50,0.50
-6.50,-3.50
-6.50,-2.50
-6.50,-1.50
-6.50,-0.50
-6.50,0.50
-6.50,1.50
-5.50,-3.50
-5.50,-2.50
-5.50,-1.50
-5.50,-0.50
-5.50,0.50
-5.50,1.50
-5.50,2.50
-4.50,-3.50
-4.50,-2.50
-4.50,-1.50
-4.50,-0.50
-4.50,0.50
-4.50,2.50
-3.50,-4.50
-3.50,-3.50
-3.50,-2.50
-3.50,-1.50
-3.50,-0.50
-3.50,0.50
-3.50,1.50
-3.50,2.50
-2.50,-6.50
-2.50,-5.50
-2.50,-4.50
-2.50,-3.50
-2.50,-2.50
-2.50,-1.50
-2.50,-0.50
-2.50,0.50
-2.50,1.50
-2.50,2.50
-1.50,-6.50
-1.50,-5.50
-1.50,-4.50
-1.50,-3.50
-1.50,-2.50
-1.50,1.50
-1.50,2.50
-0.50,-6.50
-0.50,-5.50
-0.50,-4.50
-0.50,2.50
0.50,-6.50
0.50,1.50
0.50,2.50
0.50,3.50
0.50,4.50
0.50,5.50
1.50,-9.50
1.50,-8.50
1.50,-7.50
1.50,-6.50
1.50,2.50
1.50,3.50
1.50,4.50
1.50,5.50
1.50,6.50
1.50,7.50
2.50,-10.50
2.50,-9.50
2.50,-8.50
2.50,-7.50
2.50,3.50
2.50,4.50
2.50,5.50
2.50,6.50
2.50,7.50
2.50,8.50
3.50,-9.50
3.50,2.50
3.50,3.50
3.50,4.50
3.50,5.50
3.50,6.50
3.50,7.50
3.50,8.50
4.50,-9.50
4.50,-8.50
4.50,-7.50
4.50,2.50
4.50,3.50
4.50,4.50
4.50,5.50
4.50,6.50
4.50,7.50
4.50,8.50
4.50,9.50
5.50,-8.50
5.50,-7.50
5.50,-6.50
5.50,-5.50
5.50,4.50
5.50,6.50
5.50,7.50
5.50,8.50
5.50,9.50
6.50,-6.50
6.50,-5.50
6.50,-4.50
6.50,4.50
6.50,7.50
6.50,8.50
6.50,9.50
7.50,-4.50
7.50,4.50
7.50,6.50
7.50,7.50
7.50,8.50
7.50,9.50
8.50,-4.50
8.50,4.50
8.50,5.50
8.50,6.50
8.50,7.50
8.50,8.50
8.50,9.50
9.50,-6.50
9.50,-5.50
9.50,-4.50
9.50,3.50
9.50,4.50
9.50,5.50
9.50,6.50
9.50,7.50
9.50,8.50
9.50,9.50
10.50,-8.50
10.50,-7.50
10.50,-6.50
10.50,-5.50
10.50,3.50
10.50,4.50
10.50,5.50
10.50,6.50
10.50,7.50
11.50,-9.50
11.50,-8.50
11.50,-7.50
11.50,4.50
12.50,-10.50
12.50,-9.50
12.50,4.50
12.50,9.50
13.50,-10.50
13.50,-9.50
13.50,4.50
13.50,9.50
13.50,10.50
14.50,-9.50
14.50,-8.50
14.50,-7.50
14.50,4.50
15.50,-9.50
15.50,-8.50
15.50,-7.50
15.50,-6.50
15.50,-5.50
15.50,4.50
15.50,7.50
15.50,8.50
16.50,-6.50
16.50,-5.50
16.50,-4.50
16.50,4.50
16.50,5.50
16.50,6.50
17.50,-5.50
17.50,-4.50
17.50,4.50
17.50,5.50
18.50,-4.50
18.50,4.50
19.50,-6.50
19.50,-5.50
19.50,-4.50
19.50,4.50
20.50,-8.50
20.50,-7.50
20.50,-6.50
20.50,-5.50
20.50,4.50
21.50,-9.50
21.50,-8.50
21.50,-7.50
21.50,-6.50
21.50,4.50
22.50,-10.50
22.50,-9.50
22.50,-8.50
22.50,3.50
22.50,4.50
22.50,5.50
22.50,6.50
22.50,7.50
22.50,8.50
23.50,-10.50
23.50,-9.50
23.50,4.50
24.50,-9.50
24.50,4.50
25.50,-9.50
25.50,-8.50
25.50,-7.50
25.50,4.50
26.50,-9.50
26.50,-8.50
26.50,-7.50
26.50,-6.50
26.50,-5.50
26.50,4.50
27.50,-6.50
27.50,-5.50
27.50,-4.50
27.50,4.50
28.50,-5.50
28.50,-4.50
28.50,3.50
28.50,4.50
29.50,-5.50
29.50,-4.50
29.50,-3.50
29.50,3.50
30.50,-6.50
30.50,-5.50
30.50,-4.50
30.50,-3.50
30.50,2.50
30.50,3.50
31.50,-8.50
31.50,-7.50
31.50,-6.50
31.50,-5.50
31.50,-4.50
31.50,-3.50
31.50,3.50
32.50,-10.50
32.50,-9.50
32.50,-8.50
32.50,-7.50
32.50,-5.50
32.50,-4.50
32.50,1.50
32.50,2.50
32.50,3.50
33.50,-10.50
33.50,-9.50
33.50,-7.50
33.50,-6.50
33.50,-5.50
33.50,1.50
33.50,2.50
33.50,3.50
33.50,4.50
33.50,5.50
34.50,-9.50
34.50,-8.50
34.50,2.50
34.50,3.50
34.50,4.50
34.50,5.50
34.50,6.50
34.50,7.50
35.50,-10.50
35.50,-9.50
35.50,2.50
35.50,3.50
35.50,4.50
35.50,5.50
35.50,6.50
35.50,7.50
35.50,8.50
36.50,-9.50
36.50,5.50
36.50,6.50
36.50,7.50
36.50,8.50
37.50,-9.50
37.50,-8.50
37.50,2.50
37.50,6.50
37.50,7.50
37.50,8.50
38.50,-9.50
38.50,-8.50
38.50,-7.50
38.50,-6.50
38.50,-5.50
38.50,-4.50
38.50,-3.50
