-14.50,11.50
-14.50,12.50
-14.50,13.50
-13.50,12.50
-13.50,13.50
-12.50,11.50
-12.50,12.50
-11.50,11.50
-11.50,12.50
-10.50,-5.50
-10.50,-4.50
-10.50,-3.50
-10.50,-2.50
-10.50,-1.50
-10.50,-0.50
-10.50,6.50
-10.50,7.50
-10.50,8.50
-10.50,9.50
-10.50,10.50
-10.50,11.50
-10.50,12.50
-10.50,13.50
-9.50,-3.50
-9.50,-2.50
-9.50,-1.50
-9.50,-0.50
-9.50,0.50
-9.50,6.50
-9.50,7.50
-9.50,8.50
-9.50,9.50
-9.50,10.50
-9.50,11.50
-9.50,12.50
-9.50,13.50
-8.50,-1.50
-8.50,-0.50
-8.50,0.50
-8.50,1.50
-8.50,7.50
-8.50,9.50
-8.50,10.50
-8.50,11.50
-8.50,12.50
-8.50,13.50
-7.50,0.50
-7.50,1.50
-7.50,7.50
-7.50,8.50
-7.50,9.50
-7.50,11.50
-7.50,12.50
-7.50,13.50
-6.50,-0.50
-6.50,0.50
-6.50,1.50
-6.50,7.50
-6.50,8.50
-6.50,9.50
-6.50,10.50
-6.50,11.50
-6.50,12.50
-6.50,13.50
-5.50,-1.50
-5.50,-0.50
-5.50,0.50
-5.50,1.50
-5.50,8.50
-5.50,9.50
-5.50,10.50
-5.50,11.50
-5.50,12.50
-5.50,13.50
-4.50,-4.50
-4.50,-3.50
-4.50,-2.50
-4.50,-1.50
-4.50,-0.50
-4.50,0.50
-4.50,1.50
-4.50,8.50
-4.50,9.50
-4.50,10.50
-4.50,11.50
-4.50,12.50
-4.50,13.50
-3.50,-4.50
-3.50,-3.50
-3.50,-2.50
-3.50,-1.50
-3.50,-0.50
-3.50,0.50
-3.50,8.50
-3.50,9.50
-3.50,10.50
-3.50,11.50
-3.50,12.50
-2.50,-4.50
-2.50,-3.50
-2.50,-2.50
-2.50,-1.50
-2.50,8.50
-2.50,9.50
-2.50,10.50
-2.50,11.50
-2.50,12.50
-2.50,13.50
-1.50,-4.50
-1.50,-3.50
-1.50,9.50
-1.50,10.50
-1.50,11.50
-1.50,12.50
-1.50,13.50
-1.50,14.50
-0.50,-4.50
-0.50,9.50
-0.50,10.50
-0.50,11.50
-0.50,12.50
-0.50,13.50
-0.50,14.50
-0.50,15.50
0.50,-4.50
0.50,9.50
0.50,11.50
0.50,12.50
0.50,13.50
0.50,14.50
0.50,15.50
1.50,-4.50
1.50,9.50
1.50,13.50
1.50,14.50
1.50,15.50
2.50,-4.50
2.50,9.50
2.50,13.50
2.50,14.50
2.50,15.50
3.50,-4.50
3.50,9.50
3.50,11.50
3.50,12.50
3.50,13.50
3.50,14.50
3.50,15.50
4.50,-4.50
4.50,9.50
4.50,10.50
4.50,11.50
4.50,12.50
4.50,13.50
4.50,14.50
4.50,15.50
5.50,-4.50
5.50,9.50
5.50,10.50
5.50,11.50
5.50,12.50
5.50,13.50
5.50,14.50
6.50,-4.50
6.50,9.50
6.50,10.50
6.50,11.50
6.50,12.50
